ID,Estimated Speedup,Function Name,Demangled Name,"Duration""""(6.62212e+08)","Runtime Improvement""""(2.17447e+08)",Compute Throughput,Memory Throughput,# Registers,Grid Size,Block Size
854,93.16,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.02,0.02,0.25,5.48,32,"    1,    1,    1","  128,    1,    1"
573,96.88,kernel_helper_stage_2,"void xmma__5x_cudnn::kernel_helper_stage_2<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.02,0.02,0.10,1.43,22,"    1,    1,    1","    1,    1,    1"
523,24.47,softmax_warp_forward,"void <unnamed>::softmax_warp_forward<c10::Half, float, float, 9, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",0.02,0.00,46.28,50.67,40,"   91,    1,    1","   32,    4,    1"
1019,89.85,kernel_helper_stage_0,void xmma__5x_cudnn::kernel_helper_stage_0<xmma__5x_cudnn::Params_pre_hopper>(T1),0.02,0.02,4.08,2.26,21,"   10,    1,    1","  128,    1,    1"
1027,89.82,kernel_helper_stage_0,void xmma__5x_cudnn::kernel_helper_stage_0<xmma__5x_cudnn::Params_pre_hopper>(T1),0.02,0.02,4.10,2.31,21,"   10,    1,    1","  128,    1,    1"
669,93.29,kernel_helper_stage_0,void xmma__5x_cudnn::kernel_helper_stage_0<xmma__5x_cudnn::Params_pre_hopper>(T1),0.02,0.02,0.73,1.11,21,"    2,    1,    1","  128,    1,    1"
664,71.15,kernel_helper_stage_3,"void xmma__5x_cudnn::kernel_helper_stage_3<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.02,0.01,18.06,9.49,27,"   17,    1,    1","  256,    1,    1"
1043,38.39,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,24.96,9.85,38,"    1,    1,   32","  256,    1,    1"
1119,38.70,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,24.09,9.51,38,"    1,    1,   32","  256,    1,    1"
28,8.58,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,62.62,36.05,16,"  344,    1,    1","  256,    1,    1"
587,92.88,kernel_helper_stage_0,void xmma__5x_cudnn::kernel_helper_stage_0<xmma__5x_cudnn::Params_pre_hopper>(T1),0.02,0.02,0.45,1.06,21,"    1,    1,    1","  128,    1,    1"
12,8.63,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,65.17,36.46,16,"  344,    1,    1","  256,    1,    1"
1095,38.58,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,24.07,9.50,38,"    1,    1,   32","  256,    1,    1"
672,71.20,kernel_helper_stage_3,"void xmma__5x_cudnn::kernel_helper_stage_3<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.02,0.01,18.07,9.50,27,"   17,    1,    1","  256,    1,    1"
1103,37.81,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,25.10,9.91,38,"    1,    1,   32","  256,    1,    1"
24,8.78,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,65.07,37.10,16,"  344,    1,    1","  256,    1,    1"
6,8.92,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,63.90,37.41,16,"  344,    1,    1","  256,    1,    1"
8,8.47,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,65.31,37.64,16,"  344,    1,    1","  256,    1,    1"
1099,38.82,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,25.09,9.90,38,"    1,    1,   32","  256,    1,    1"
1047,38.39,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,24.08,9.50,38,"    1,    1,   32","  256,    1,    1"
1111,38.54,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,25.06,9.89,38,"    1,    1,   32","  256,    1,    1"
571,92.97,kernel_helper_stage_0,void xmma__5x_cudnn::kernel_helper_stage_0<xmma__5x_cudnn::Params_pre_hopper>(T1),0.02,0.02,0.45,1.11,21,"    1,    1,    1","  128,    1,    1"
1075,38.45,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,25.06,9.89,38,"    1,    1,   32","  256,    1,    1"
1059,38.26,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,25.13,9.92,38,"    1,    1,   32","  256,    1,    1"
1067,38.12,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,24.99,9.86,38,"    1,    1,   32","  256,    1,    1"
4,9.17,computeOffsetsKernel,"void cask__5x_cudnn::computeOffsetsKernel<0, 0>(cask__5x_cudnn::ComputeOffsetsParams)",0.02,0.00,64.49,38.85,16,"  344,    1,    1","  256,    1,    1"
1171,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,35.30,14.23,38,"    1,    1,   64","  256,    1,    1"
1211,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.02,0.01,33.62,13.56,38,"    1,    1,   64","  256,    1,    1"
949,50.00,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.02,0.01,37.59,9.05,38,"    1,    1,   64","   32,    8,    1"
1033,11.10,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.01,0.00,39.71,9.20,38,"    1,    1,   64","   32,    8,    1"
969,50.00,nchwToFoldedNhwcKernel,"void nchwToFoldedNhwcKernel<__half, __half, float, 1, 0>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",0.01,0.01,38.90,9.20,38,"    1,    1,   64","   32,    8,    1"
1135,14.01,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,31.27,12.61,38,"    1,    1,   64","  256,    1,    1"
1175,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,35.25,14.23,38,"    1,    1,   64","  256,    1,    1"
1139,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,35.59,14.34,38,"    1,    1,   64","  256,    1,    1"
1143,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,33.36,13.45,38,"    1,    1,   64","  256,    1,    1"
1191,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,35.28,14.25,38,"    1,    1,   64","  256,    1,    1"
1179,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,33.32,13.43,38,"    1,    1,   64","  256,    1,    1"
1187,14.25,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,31.82,12.81,38,"    1,    1,   64","  256,    1,    1"
1167,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,33.44,13.49,38,"    1,    1,   64","  256,    1,    1"
1199,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,36.17,14.58,38,"    1,    1,   64","  256,    1,    1"
1159,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,35.11,14.15,38,"    1,    1,   64","  256,    1,    1"
1195,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,34.79,14.01,38,"    1,    1,   64","  256,    1,    1"
1163,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,33.24,13.39,38,"    1,    1,   64","  256,    1,    1"
1151,14.94,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,33.35,13.43,38,"    1,    1,   64","  256,    1,    1"
1155,14.92,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,33.31,13.42,38,"    1,    1,   64","  256,    1,    1"
1147,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,33.26,13.42,38,"    1,    1,   64","  256,    1,    1"
1183,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,35.15,14.18,38,"    1,    1,   64","  256,    1,    1"
943,33.35,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.01,0.00,15.00,13.02,32,"   48,    1,    1","  128,    1,    1"
471,88.11,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.01,0.01,0.70,3.18,32,"    2,    1,    1","  128,    1,    1"
326,87.91,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.01,0.01,0.70,3.20,32,"    2,    1,    1","  128,    1,    1"
528,91.67,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.01,0.01,0.37,3.03,32,"    1,    1,    1","  128,    1,    1"
465,47.64,elementwise_kernel,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.01,0.01,30.27,16.15,16,"   91,    1,    1","  128,    1,    1"
1128,63.37,unrolled_elementwise_kernel,"..at::unrolled_elementwise_kernel..direct_copy_kernel_cuda..TensorIteratorBase &)::[lambda() (instance..operator..c10::Half..detail::Array<char..TrivialOffsetCalculator..unsigned..memory::LoadWithCast..StoreWithCast..T4, T5..",0.01,0.01,11.71,11.17,32,"   36,    1,    1","  128,    1,    1"
1091,36.62,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,24.93,9.84,38,"    1,    1,   32","  256,    1,    1"
45,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,40.51,14.73,38,"    1,    1,   64","  256,    1,    1"
1083,37.90,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,24.08,9.50,38,"    1,    1,   32","  256,    1,    1"
1071,37.76,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,25.01,9.87,38,"    1,    1,   32","  256,    1,    1"
1063,37.03,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,24.06,9.49,38,"    1,    1,   32","  256,    1,    1"
1055,36.92,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,24.96,9.85,38,"    1,    1,   32","  256,    1,    1"
1107,37.41,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,20.96,8.27,38,"    1,    1,   32","  256,    1,    1"
1051,37.33,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,24.21,9.55,38,"    1,    1,   32","  256,    1,    1"
1115,37.12,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,25.05,9.88,38,"    1,    1,   32","  256,    1,    1"
1079,37.17,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,25.14,9.92,38,"    1,    1,   32","  256,    1,    1"
1087,37.32,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.00,25.02,9.87,38,"    1,    1,   32","  256,    1,    1"
454,34.48,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.93,25.29,40,"   12,    4,    1","  256,    1,    1"
428,33.90,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.63,25.37,40,"   12,    4,    1","  256,    1,    1"
422,32.50,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.29,25.33,40,"   12,    4,    1","  256,    1,    1"
442,32.56,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.82,24.32,40,"   12,    4,    1","  256,    1,    1"
41,50.00,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",0.01,0.01,40.57,14.74,38,"    1,    1,   64","  256,    1,    1"
436,22.78,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,21.36,25.47,40,"   12,    4,    1","  256,    1,    1"
448,65.46,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.01,22.67,25.40,40,"   12,    4,    1","  256,    1,    1"
445,35.05,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,23.04,25.64,40,"   12,    4,    1","  256,    1,    1"
439,35.02,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.69,25.81,40,"   12,    4,    1","  256,    1,    1"
460,65.21,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.01,22.97,25.76,40,"   12,    4,    1","  256,    1,    1"
425,34.30,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.70,25.79,40,"   12,    4,    1","  256,    1,    1"
431,55.79,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.01,22.87,25.78,40,"   12,    4,    1","  256,    1,    1"
574,81.66,kernel_helper_stage_3,"void xmma__5x_cudnn::kernel_helper_stage_3<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.01,0.01,5.52,3.16,27,"   10,    1,    1","  256,    1,    1"
590,81.21,kernel_helper_stage_3,"void xmma__5x_cudnn::kernel_helper_stage_3<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.01,0.01,5.51,3.15,27,"   10,    1,    1","  256,    1,    1"
457,32.80,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",0.01,0.00,22.48,25.90,40,"   12,    4,    1","  256,    1,    1"
825,96.88,kernel_helper_stage_2,"void xmma__5x_cudnn::kernel_helper_stage_2<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.01,0.01,0.12,0.88,22,"    1,    1,    1","    1,    1,    1"
598,81.20,kernel_helper_stage_3,"void xmma__5x_cudnn::kernel_helper_stage_3<xmma__5x_cudnn::Params_pre_hopper>(T1, int)",0.01,0.01,5.52,3.17,27,"   10,    1,    1","  256,    1,    1"
662,74.04,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,8.37,2.59,40,"   17,    1,    1","  256,    1,    1"
832,68.21,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,9.75,2.83,40,"   17,    1,    1","  256,    1,    1"
808,67.37,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,9.70,2.83,40,"   17,    1,    1","  256,    1,    1"
816,52.69,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,9.74,2.82,40,"   17,    1,    1","  256,    1,    1"
760,66.49,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,9.67,2.79,40,"   17,    1,    1","  256,    1,    1"
752,53.81,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,9.72,2.84,40,"   17,    1,    1","  256,    1,    1"
670,67.04,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,8.36,2.61,40,"   17,    1,    1","  256,    1,    1"
800,66.86,kernel_helper_stage_1,void xmma__5x_cudnn::kernel_helper_stage_1<xmma__5x_cudnn::Params_pre_hopper>(T1),0.01,0.01,8.84,2.56,40,"   17,    1,    1","  256,    1,    1"
